Project_url,Project_sub,Star_count,Fork_count,Creation_date,Updated_date,Last_visited,File_path,S_object,API_name,Line_number,User_method,Misuse_type,Misuse_desc,Manual_check
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/DSSUtils.java","0","Signature","1312"," byte[] encrypt(java.lang.String,java.security.PrivateKey,byte[])","		RequiredPredicateError","			First parameter was not properly generated as generated Privkey",
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/DSSUtils.java","1","MessageDigest","1176"," byte[] digest(eu.europa.ec.markt.dss.DigestAlgorithm,byte[])",,,
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/validation102853/crl/CRLRef.java","1","MessageDigest","92"," boolean match(java.security.cert.X509CRL)",,,
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/DSSUtils.java","0","Signature","1314"," byte[] encrypt(java.lang.String,java.security.PrivateKey,byte[])",,,
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/DSSUtils.java","1","MessageDigest","1227"," byte[] digest(eu.europa.ec.markt.dss.DigestAlgorithm,java.io.InputStream)","		TypestateError","			Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte),java.security.MessageDigest: void update(byte[])",
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/signature/token/Pkcs11SignatureToken.java","0","KeyStore","176"," java.security.KeyStore getKeyStore()",,,
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/signature/token/Pkcs11SignatureToken.java","0","KeyStore","233"," java.util.List getKeys()","		IncompleteOperationError","			Operation on object of type java.security.KeyStore object not completed. Expected call to getKey","Accept"
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/signature/token/Pkcs11SignatureToken.java","0","KeyStore","237"," java.util.List getKeys()","		IncompleteOperationError","			Operation on object of type java.security.KeyStore object not completed. Expected call to getKey","Accept"
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/signature/token/Pkcs11SignatureToken.java","0","KeyStore","236"," java.util.List getKeys()","		IncompleteOperationError","			Operation on object of type java.security.KeyStore object not completed. Expected call to getKey","Accept"
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/signature/token/JKSSignatureToken.java","0","KeyStore","65"," void <init",,,
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/signature/token/JKSSignatureToken.java","0","KeyStore","68"," void <init","		NeverTypeOfError","			Second parameter should never be of type java.lang.String.",
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/DSSUtils.java","0","Signature","1310"," byte[] encrypt(java.lang.String,java.security.PrivateKey,byte[])",,,
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/DSSUtils.java","1","MessageDigest","1245"," byte[] digest(eu.europa.ec.markt.dss.DigestAlgorithm,byte[][])","		TypestateError","			Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte),java.security.MessageDigest: void update(byte[])","Reject"
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/DSSUtils.java","0","Signature","1280"," byte[] encrypt(java.lang.String,java.security.PrivateKey,java.io.InputStream)","		TypestateError","			Unexpected call to method sign on object of type java.security.Signature. Expect a call to one of the following methods initSign,update","Reject"
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/DSSUtils.java","0","MessageDigest","1204"," java.security.MessageDigest getMessageDigest(eu.europa.ec.markt.dss.DigestAlgorithm)",,,
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/signature/token/MSCAPISignatureToken.java","0","KeyStore","125"," java.util.List getKeys()",,,
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/signature/token/MSCAPISignatureToken.java","0","KeyStore","133"," java.util.List getKeys()","		IncompleteOperationError","			Operation on object of type java.security.KeyStore object not completed. Expected call to getKey","Accept"
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/signature/token/MSCAPISignatureToken.java","0","KeyStore","132"," java.util.List getKeys()","		IncompleteOperationError","			Operation on object of type java.security.KeyStore object not completed. Expected call to getKey","Accept"
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/signature/token/MSCAPISignatureToken.java","0","KeyStore","129"," java.util.List getKeys()","		IncompleteOperationError","			Operation on object of type java.security.KeyStore object not completed. Expected call to getKey",
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/DSSUtils.java","0","Signature","1271"," byte[] encrypt(java.lang.String,java.security.PrivateKey,java.io.InputStream)",,,
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/signature/token/Pkcs12SignatureToken.java","0","KeyStore","143"," java.util.List getKeys()",,,
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/signature/token/Pkcs12SignatureToken.java","0","KeyStore","159"," java.util.List getKeys()","		IncompleteOperationError","			Operation on object of type java.security.KeyStore object not completed. Expected call to getKey","Accept"
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/signature/token/Pkcs12SignatureToken.java","0","KeyStore","157"," java.util.List getKeys()","		IncompleteOperationError","			Operation on object of type java.security.KeyStore object not completed. Expected call to getKey","Accept"
"https://github.com/arhs/sd-dss","apps/dss/core/dss-spi","31","19","2014-08-23 07:43:36","2019-07-02 19:39:03","2020-04-09 13:36:42","apps/dss/core/dss-spi/src/main/java/eu/europa/ec/markt/dss/signature/token/Pkcs12SignatureToken.java","0","KeyStore","153"," java.util.List getKeys()","		IncompleteOperationError","			Operation on object of type java.security.KeyStore object not completed. Expected call to getKey","Accept"
"https://github.com/BTCMarkets/sample-api-client-java",,"3","3","2013-09-11 02:36:12","2019-07-01 03:42:30","2020-04-09 13:36:42","src/main/java/net/btcmarkets/api/sample/PlaceOrder.java","0","SecretKeySpec","120"," java.lang.String signRequest(java.lang.String,java.lang.String)","		RequiredPredicateError","			First parameter was not properly generated as randomized","Accept"
"https://github.com/BTCMarkets/sample-api-client-java",,"3","3","2013-09-11 02:36:12","2019-07-01 03:42:30","2020-04-09 13:36:42","src/main/java/net/btcmarkets/api/sample/PlaceOrder.java","1","Mac","122"," java.lang.String signRequest(java.lang.String,java.lang.String)",,,
"https://github.com/BTCMarkets/sample-api-client-java",,"3","3","2013-09-11 02:36:12","2019-07-01 03:42:30","2020-04-09 13:36:42","src/main/java/net/btcmarkets/api/sample/PlaceOrder.java","1","Mac","119"," java.lang.String signRequest(java.lang.String,java.lang.String)",,,
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/obfuscation/Obfuscator.java","0","Cipher","115"," java.lang.String decode(java.lang.String)","		ConstraintError","			First parameter (with value ""Blowfish"") should be any of Blowfish/{CBC, PCBC, CTR, CTS, CFB, OFB}","Accept"
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/obfuscation/Obfuscator.java","0","SecretKeySpec","66"," java.lang.String encode(java.lang.String)","		RequiredPredicateError","			First parameter was not properly generated as randomized","Accept"
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/obfuscation/Obfuscator.java","0","Cipher","69"," java.lang.String encode(java.lang.String)","		RequiredPredicateError","			Second parameter was not properly generated as generated Key","Accept"
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/obfuscation/Obfuscator.java","0","SecretKeySpec","92"," java.lang.String decode(java.lang.String)","		RequiredPredicateError","			First parameter was not properly generated as randomized","Accept"
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/obfuscation/Obfuscator.java","0","Cipher","116"," java.lang.String decode(java.lang.String)","		RequiredPredicateError","			Second parameter was not properly generated as generated Key","Accept"
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/MessageDigestGenerator.java","0","MessageDigest","73"," void <init","		ConstraintError","			First parameter (with value ""MD5"") should be any of {SHA-256, SHA-384, SHA-512}","Accept"
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/MessageDigestGenerator.java","0","MessageDigest","117"," void add(byte[])","		TypestateError","			Unexpected call to method update on object of type java.security.MessageDigest. Expect a call to one of the following methods reset","Accept"
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/MessageDigestGenerator.java","0","MessageDigest","101"," void add(java.io.InputStream)","		TypestateError","			Unexpected call to method update on object of type java.security.MessageDigest. Expect a call to one of the following methods reset","Accept"
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/MessageDigestGenerator.java","0","MessageDigest","145"," byte[] getDigest()","		TypestateError","			Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte),java.security.MessageDigest: void update(byte[])","Accept"
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/MessageDigestGenerator.java","0","MessageDigest","209"," byte[] getDigest(java.lang.String)","		IncompleteOperationError","			Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update","Reject"
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/MessageDigestGenerator.java","0","MessageDigest","190"," java.lang.String getDigestString(java.io.InputStream)","		IncompleteOperationError","			Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update","Reject"
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/MessageDigestGenerator.java","0","MessageDigest","171"," byte[] getDigest(java.io.InputStream)","		IncompleteOperationError","			Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update","Reject"
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/MessageDigestGenerator.java","0","MessageDigest","287"," java.lang.String getDigestString(java.io.File)","		IncompleteOperationError","			Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update","Reject"
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/MessageDigestGenerator.java","0","MessageDigest","248"," byte[] getDigest(java.io.File)","		IncompleteOperationError","			Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update","Reject"
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/MessageDigestGenerator.java","0","MessageDigest","230"," java.lang.String getDigestString(java.lang.String)","		IncompleteOperationError","			Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update","Reject"
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/MessageDigestGenerator.java","0","MessageDigest","352"," void main(java.lang.String[])","		IncompleteOperationError","			Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update","Reject"
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/MessageDigestGenerator.java","0","MessageDigest","314"," java.lang.String getDigestString(java.net.URL)","		IncompleteOperationError","			Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update","Reject"
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/updater/Deployer.java","0","MessageDigest","1025"," org.rhq.core.util.updater.FileHashcodeMap getNewDeploymentFileHashcodeMap()","		IncompleteOperationError","			Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update",
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/updater/Deployer.java","0","MessageDigest","1019"," org.rhq.core.util.updater.FileHashcodeMap getNewDeploymentFileHashcodeMap()","		IncompleteOperationError","			Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update",
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/updater/Deployer.java","0","MessageDigest","989"," org.rhq.core.util.updater.FileHashcodeMap getNewDeploymentFileHashcodeMap()","		IncompleteOperationError","			Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update",
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/updater/Deployer.java","0","MessageDigest","1160"," java.lang.String copyFileAndCalcHashcode(java.io.File,java.io.File)","		IncompleteOperationError","			Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update",
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/updater/Deployer.java","0","MessageDigest","804"," org.rhq.core.util.updater.FileHashcodeMap extractZipAndRawFiles(java.util.Map,org.rhq.core.util.updater.DeployDifferences,boolean)","		IncompleteOperationError","			Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update",
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/updater/Deployer.java","0","MessageDigest","869"," org.rhq.core.util.updater.FileHashcodeMap extractZipAndRawFiles(java.util.Map,org.rhq.core.util.updater.DeployDifferences,boolean)","		IncompleteOperationError","			Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update",
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/updater/Deployer.java","0","MessageDigest","860"," org.rhq.core.util.updater.FileHashcodeMap extractZipAndRawFiles(java.util.Map,org.rhq.core.util.updater.DeployDifferences,boolean)","		IncompleteOperationError","			Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update",
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/obfuscation/Obfuscator.java","0","Cipher","117"," java.lang.String decode(java.lang.String)",,,
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/obfuscation/Obfuscator.java","0","Cipher","68"," java.lang.String encode(java.lang.String)","		ConstraintError","			First parameter (with value ""Blowfish"") should be any of Blowfish/{CBC, PCBC, CTR, CTS, CFB, OFB}","Accept"
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/util","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/util/src/main/java/org/rhq/core/util/obfuscation/Obfuscator.java","0","Cipher","70"," java.lang.String encode(java.lang.String)",,,
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/dbutils","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/dbutils/src/main/java/org/rhq/core/db/ant/MD5Task.java","0","MessageDigest","59"," void execute()","		ConstraintError","			First parameter (with value ""MD5"") should be any of {SHA-256, SHA-384, SHA-512}","Accept"
"https://github.com/DanielWangZhanggui/rhq-core","modules/core/dbutils","0","0","2013-10-14 07:59:32","2014-02-27 23:00:21","2020-04-09 13:36:42","modules/core/dbutils/src/main/java/org/rhq/core/db/ant/MD5Task.java","0","MessageDigest","64"," void execute()",,,
"https://github.com/avarabyeu/restendpoint",,"8","5","2014-04-16 17:13:37","2020-03-02 16:06:48","2020-04-09 13:36:42","src/main/java/com/github/avarabyeu/restendpoint/http/IOUtils.java","0","KeyStore","91"," java.security.KeyStore loadKeyStore(java.io.InputStream,java.lang.String)",,,
"https://github.com/avarabyeu/restendpoint",,"8","5","2014-04-16 17:13:37","2020-03-02 16:06:48","2020-04-09 13:36:42","src/main/java/com/github/avarabyeu/restendpoint/http/IOUtils.java","0","KeyStore","92"," java.security.KeyStore loadKeyStore(java.io.InputStream,java.lang.String)","		NeverTypeOfError","			Second parameter should never be of type java.lang.String.","Accept"
"https://github.com/carlspring/relocation-maven-plugin",,"1","0","2012-04-04 20:29:08","2014-04-01 17:57:27","2020-04-09 13:36:42","src/main/java/org/carlspring/maven/util/ChecksumUtils.java","0","MessageDigest","72"," byte[] createDigest(java.io.File,java.lang.String)","		TypestateError","			Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte),java.security.MessageDigest: void update(byte[])","Reject"
"https://github.com/carlspring/relocation-maven-plugin",,"1","0","2012-04-04 20:29:08","2014-04-01 17:57:27","2020-04-09 13:36:42","src/main/java/org/carlspring/maven/util/ChecksumUtils.java","0","MessageDigest","50"," byte[] createDigest(java.io.File,java.lang.String)","		ConstraintError","			First parameter (with value ""SHA1"") should be any of {SHA-256, SHA-384, SHA-512}","Accept"
"https://github.com/bjyuan/apn-proxy",,"0","23","2014-01-28 05:55:36","2018-02-08 05:01:24","2020-04-09 13:36:42","src/main/java/com/xx_dev/apn/proxy/utils/SHA256Util.java","1","MessageDigest","44"," java.lang.String hash(java.lang.String)",,,"Accept"
"https://github.com/bjyuan/apn-proxy",,"0","23","2014-01-28 05:55:36","2018-02-08 05:01:24","2020-04-09 13:36:42","src/main/java/com/xx_dev/apn/proxy/utils/SHA256Util.java","1","MessageDigest","41"," java.lang.String hash(java.lang.String)",,,"Accept"
"https://github.com/bjyuan/apn-proxy",,"0","23","2014-01-28 05:55:36","2018-02-08 05:01:24","2020-04-09 13:36:42","src/main/java/com/xx_dev/apn/proxy/ApnProxySSLContextFactory.java","0","KeyStore","44"," javax.net.ssl.SSLEngine createClientSSLEnginForRemoteAddress(java.lang.String,int)",,,
"https://github.com/bjyuan/apn-proxy",,"0","23","2014-01-28 05:55:36","2018-02-08 05:01:24","2020-04-09 13:36:42","src/main/java/com/xx_dev/apn/proxy/ApnProxySSLContextFactory.java","0","KeyStore","45"," javax.net.ssl.SSLEngine createClientSSLEnginForRemoteAddress(java.lang.String,int)","		NeverTypeOfError","			Second parameter should never be of type java.lang.String.","Accept"
"https://github.com/bjyuan/apn-proxy",,"0","23","2014-01-28 05:55:36","2018-02-08 05:01:24","2020-04-09 13:36:42","src/main/java/com/xx_dev/apn/proxy/ApnProxySSLContextFactory.java","0","KeyStore","69"," javax.net.ssl.SSLEngine createServerSSLSSLEngine()",,,
