com.w2sv.wifiwidget_71.apk,monkey,1,300
com.w2sv.wifiwidget_71.apk,monkey,2,180
com.w2sv.wifiwidget_71.apk,monkey,2,300
com.w2sv.wifiwidget_71.apk,monkey,3,180
com.w2sv.wifiwidget_71.apk,monkey,3,300
com.yogeshpaliyal.deepr_28.apk,monkey,1,60
com.yogeshpaliyal.deepr_28.apk,monkey,1,180
com.yogeshpaliyal.deepr_28.apk,monkey,1,300
com.yogeshpaliyal.deepr_28.apk,monkey,2,60
com.yogeshpaliyal.deepr_28.apk,monkey,2,180
com.yogeshpaliyal.deepr_28.apk,monkey,2,300
com.yogeshpaliyal.deepr_28.apk,monkey,3,60
com.yogeshpaliyal.deepr_28.apk,monkey,3,180
com.yogeshpaliyal.deepr_28.apk,monkey,3,300
com.yogeshpaliyal.keypass_1442.apk,fastbot,2,300
com.yogeshpaliyal.keypass_1442.apk,monkey,1,300
