id,spec_clausula,dimensao,fenomeno_id,posicao,classificacao,tipo,evidencia_primaria,resultado,contraevidencia_procurada,ameaca_validade,impacto_fp_fn,severidade,confianca
ALFA-MDG-02,"ORDER Gets,(DWOU|(Updates+,Digests))+ safe-path equivalence incl. reuse cycles",linguagem formal,,PASS,FIDELIDADE_DEMONSTRADA,language-inclusion-partial,"product (alfa_language_results.txt MDG): no FP/FN on captured-safe routes; harness MDG-T1 (two full cycles, 0 errors), MDG-T2 (one-shot d2, 0 errors); acceptance agrees on safe path (d1/d2/d3 -> state 1 = match)","cycle structure (repetition, DWOU shortcut, updates+ requirement d1-after-gets fails both oracles) preserved modulo α","exhaustive product BFS to length 7 found no safe-path divergence",,none,minor,0.9
ALFA-MDG-03,"unsafe 1-arg carrier (g4* prefix)",linguagem formal,FEN-C-CARRIER-SEQFAIL,FAIL,INCORRETA,carrier-FP+G9-breach,"harness MDG-T3: getInstance(MD2);update;digest -> UnsafeAlgorithm + 2x InvalidSequenceOfMethodCalls (first paired to the same update call)","raw oracle flags only the digestAlg constraint; monitor adds spurious sequence errors on the mandatory successors",,none,FP 2x per unsafe usage,crítica,0.95
ALFA-MDG-04,"unsafe 2-arg and unsafe (String,Provider): condition-suppressed with no counterpart",linguagem formal,FEN-C-GETS-INVISIVEL,FAIL,INCORRETA,invisible-creation-FP+empty-label,"harness MDG-T4: monitor born at update -> UnsafeAlgorithm 'but found .' (empty currentAlgorithmInstance) + 2x InvalidSequenceOfMethodCalls","the H4 empty-label shape is live in this spec: the accusation names no algorithm and rides with sequence FPs; rule-side the 2-arg getInstance IS a Gets (g2=(digestAlg,_)) so the unsafe constraint violation is real but the monitor reports it blind and with FP companions","g2/g3 safe branches exist; only the unsafe halves lack counterparts",,FP (sequence) + degraded specific report,crítica,0.9
ALFA-MDG-05,"CONSTRAINT digestAlg in {6 literals} -> 9-entry list + toUpperCase folding",bindings/cláusulas,FEN-C-WHITELIST-EXTRA,FAIL,INCORRETA,case-folded-superset,"folding probe (alfa_foldingD_rep1.txt): 6 measured FN witnesses resolvable on host JDK: 'sha-256','md5','sha256','SHA256','SHA384','SHA512' all spec-safe and raw-violating","the guard accepts strings the raw literal constraint rejects; conformance_record registers the 3 no-hyphen aliases as spelling variants but the case folding (.toUpperCase, MessageDigestSpec.mop:30) is over and above even that","exact-match specs of the same batch (KPG/SRD/SIG) show zero divergence in the same probe",register acknowledges variants; raw oracle governs (pre_registro §1),FN measured (6 witnesses),crítica,0.9
ALFA-MDG-06,"removal of the reset event (§8 adversarial target, gh101 D-S12)",linguagem formal,,PASS,FIDELIDADE_DEMONSTRADA,removal-vs-raw-oracle,"MessageDigest.cryptsl EVENTS (:27-55) declares no reset; jca twin diff: jca declared 'event reset' (jca/MessageDigestSpec.mop:73-76) absent from its own ere -> all-fail row -> every reset() call was an InvalidSequence FP; jca_android removes the event; divergence_record.csv row ff425611fcba","the removal aligns the spec with the raw oracle and deletes an inherited all-fail-row FP source; residual: after reset() the true digest state and the monitor state diverge, but BOTH oracles are blind to reset - no spec-vs-rule divergence exists","searched for a trace where reset-blindness separates spec from rule: none exists (both automata ignore the call); the divergence is oracle-vs-reality, out of scope",oracle blind spot recorded (not a spec defect),none vs raw oracle,minor,0.9
ALFA-MDG-07,"g4 guard over the monitor FIELD (currentAlgorithmInstance) instead of the argument",bindings/cláusulas,,PASS,DIVERGÊNCIA_EQUIVALENTE_COMPROVADA,advice-order-equivalence,"MessageDigestSpecMonitorAspect.aj:41-46 (g1Event before g4Event in the merged advice); harness MDG-T1: safe first call -> 0 errors (g1 sets the field before g4's guard reads it); per-object monitors make one getInstance per monitor","equivalent only by (a) advice emission order and (b) per-object parameterization; both hold in the artifact","constructed the double-fire scenario (g4-before-g1): impossible under the generated advice order; fragility recorded (batch C ALFA-KGN-08 family)",fragile invariant - future regeneration could reorder,none today,minor,0.8
ALFA-MDG-08,"CONSTRAINTS pre_len>pre_off and len>off",bindings/cláusulas,FEN-D-ARITH-OMITIDA,FAIL,OMITIDA,unregistered-constraint-omission,"MessageDigest.cryptsl:65-67; no translation in MessageDigestSpec.mop; searched data/gh101/*.csv, data/gh101/*.md, openspec/changes/gh101-jca-spec-conformance/: no registration",two arithmetic constraints untranslated and unregistered,conformance_record covers only the algorithm list,low semantic weight,FN (bounds violations unobserved),major,0.85
ALFA-MDG-09,"ENSURES digested[out,_]/digested[out,inbytearr] -> DIGESTED single slot; no reader",predicados/composição,,PASS,LIMITAÇÃO_INEVITÁVEL_DOCUMENTADA,registered-terminal-write,"predicate_omissions.csv row DIGESTED ('terminal... never consulted'); grep all 23 .mop: 3 writers (MessageDigestSpec:78,91,98), zero readers; @fail does NOT revoke DIGESTED - faithful non-revocation (zero NEGATES in the rule)","the second slot (inbytearr) is dropped by the one-place store, consequence-free absent any reader; the non-revoking @fail is the faithful contrast to Mac/KPG removes","tried to find a reader that would need the slot: none in either set per the register and per grep",registered limitation blocks full-adherence claims,none,minor,0.85
ALFA-MDG-10,"diagnostic label: 'expecting one of {SHA-256, SHA-384, SHA-512}' vs actual 9-entry list",diagnóstico,FEN-MDG-LABEL-STALE,FAIL,INCORRETA,misleading-expected-set,"harness MDG-T3 output: UnsafeAlgorithm message names 3 algorithms while the guard accepts 9 (MessageDigestSpec.mop:70-71,88-89)","the accusation misstates the oracle it enforces; an MD5 user is told MD5 is rejected by a list that in fact accepts MD5 - the message can only arise for algorithms outside the real list, naming a subset",,message inherited from jca-era list,diagnostic misattribution,minor,0.85
ALFA-MDG-11,"acceptance-set at end of trace (unsafe/invisible routes)",linguagem formal,FEN-C-ACCEPT-END,FAIL,INCORRETA,acceptance-divergence,"product accdiv rows (G1u D2 -> CrySL accepts in A, monitor state 0 after resets)","CrySL-complete unsafe-path words end outside match; accepting-store impact nil (19 writers, 0 readers per gh101 register)",,table-level only,none realizable today,minor,0.8
ALFA-KPG-01,"EVENTS g1/g2/g3/init1-4/initError/gen vs rule g1,g2,i1-i4,k1,k2",captura de eventos,,PASS,FIDELIDADE_DEMONSTRADA,capture-partition,"alfa_javap_android30_batchD.txt (KeyPairGenerator: exactly 4 initialize overloads, 3 getInstance, genKeyPair+generateKeyPair); KeyPairGeneratorSpecMonitorAspect.aj:41-79; harness KPG-T1 (0 errors, mark written, accepting)","the four initialize overloads map 1:1 (init1=i3, init2=i4, init3=i1, init4=i2), all bound; gen merges k1/k2 (same rule aggregate Generators, discrimination unnecessary)","dexlib2 first-call-disjunct caveat applies to gen's two call() disjuncts (genKeyPair is the second) - NAO_VERIFICADO here, flagged for Beta",,none on AJC-path capture,minor,0.85
ALFA-KPG-02,"init1/init2/initError conditions call validate(keySize) -> switch(algorithm) with algorithm null on invisible creation",bindings/cláusulas,FEN-KPG-NPE,FAIL,INCORRETA,guard-NPE-crash,"harness KPG-T5: initialize(2048) on a monitor with no captured creation -> java.lang.NullPointerException thrown TO THE CALLER from mop.KeyPairGeneratorSpecMonitor.validate(KeyPairGeneratorSpecRuntimeMonitor.java:262); no try/catch in the dispatch chain (RuntimeMonitor event methods, aspect advice)","reachable via every invisible-creation route: unsafe 2-arg getInstance, ANY (String,Provider) getInstance (a safe, rule-conformant Gets: rule g2=(alg,_) covers it, spec has no pointcut) -> the app's own initialize() call site throws NPE","checked whether rv-monitor wraps handlers in try/catch: it does not (event dispatch code, :101-123); crash-in-woven-APK step is INFERIDO (advice propagates exceptions), monitor-level propagation MEDIDO","end-to-end APK reproduction not run (Beta); severity kept crítica: a crash outranks an FP",app crash on rule-conformant usage,crítica,0.9
ALFA-KPG-03,"@fail without __RESET (only spec of the five)",linguagem formal,FEN-KPG-FAILSINK,FAIL,INCORRETA,fail-sink-cascade,"KeyPairGeneratorSpecRuntimeMonitor.java:471-477 (handler lacks this.reset(); other four monitors have it); harness KPG-T2/T6: one more InvalidSequenceOfMethodCalls per subsequent event, plus a remove(GENERATED_KEY_PAIR, kp) re-executed each time","after any violation the monitor accuses every later event forever; jca twin has the same @fail (inherited)","compared the other four batch D handlers: all reset; the sink is specific to KPG",ErrorCollector set-dedup can mask cascade counts at one call site (distinct sites shown),FP cascade + repeated mark-removal,crítica,0.9
ALFA-KPG-04,"initialize(int,SecureRandom) with invalid keySize: init2 suppressed, no initError counterpart",bindings/cláusulas,FEN-KPG-INIT2-SUPPRESSED,FAIL,INCORRETA,suppressed-violating-branch,"harness KPG-T4: g1(RSA); initialize(1024, sr); gen -> ZERO InvalidKeySize + spurious InvalidSequenceOfMethodCalls at gen (initError pointcut is initialize(int) only, KeyPairGeneratorSpec.mop:113-120)","the rule's keySize constraint violation on the 2-arg overload is never reported as such (FN) and surfaces as a sequence FP one call later; the same misuse via the 1-arg overload IS reported (KPG-T3)","initError's own placement admits the 1-arg case cleanly at the init position (measured, no pairing at initError itself)",,FN (specific error) + FP (sequence) on the same trace,crítica,0.95
ALFA-KPG-05,"g3* carrier + pilot H2 (KPG named)",linguagem formal,FEN-C-CARRIER-SEQFAIL,FAIL,INCORRETA,carrier-FP+G9-breach,"harness KPG-T6: getInstance(EC); initialize(256) -> UnsafeAlgorithm + InvalidSequence on the SAME call (H2 confirmed for KPG with executed trace) + second InvalidSequence (initError branch also fails) + sink cascade at gen","raw oracle flags only the alg constraint (EC outside {DH,DSA,RSA}); monitor pairs it with 2 sequence FPs and then cascades","initError fired too (initError guard uses the EC case of validate: 256 valid -> initError suppressed... measured output shows both init1-row fail and initError-row fail lines - see harness note in report §3",,FP 3+ per unsafe usage + pairing breach,crítica,0.95
ALFA-KPG-06,"initError* placement vs rule ORDER (exactly one Inits)",linguagem formal,FEN-KPG-INITERROR-PLACEMENT,FAIL,INCORRETA,order-divergence-both-directions,"harness KPG-T3: g1(RSA); initialize(1024); gen -> spurious InvalidSequence at gen (rule: i3 IS an Inits; Gets,Inits,Generators is complete - product acceptance row 'G1s I3bad GEN: CrySL accepts, monitor state 4'); KPG-T7: initialize(1024); initialize(2048); gen -> accepted+match while the rule's single-Inits ORDER is violated (silent FN)","the violating branch neither advances (FP direction) nor counts as the rule's Inits occurrence (FN direction): the repair traded the old spurious-pairing for a language divergence in both inclusions","gh101 divergence_record row 151e53aa8e1f claims initError 'is admitted in both positions'; admitted yes, but gen is unreachable from the post-initError state without a second valid init - the register does not record that consequence",reading A of ORDER (D-piloto-1),FP (bad-size-then-gen) + FN (multi-init),major,0.9
ALFA-KPG-07,"unsafe 2-arg + (String,Provider) getInstance invisible",captura de eventos,FEN-C-GETS-INVISIVEL,FAIL,INCORRETA,invisible-creation,"g2 pointcut (String,String) safe-only (aspect :49); rule g2=getInstance(alg,_) covers (String,Provider) too (javap: member exists); no unsafe 2-arg counterpart; consequence measured as NPE (KPG-T5 route) rather than FP","for KPG the invisible-creation family escalates to the NPE of ALFA-KPG-02 on the first initialize(int); via initialize(params) routes it yields the usual born-at-init FP",,untracked assumption not needed here (rule tracks these objects),crash or FP,crítica,0.85
ALFA-KPG-08,"REQUIRES alg=DH => preparedDH[params] read at init3/init4; preparedDSA/RSA/EC unread",predicados/composição,,PASS,LIMITAÇÃO_INEVITÁVEL_DOCUMENTADA,partial-predicate-read,"KeyPairGeneratorSpec.mop:91-111 (implication as the rule states it, body placement, null-guard); predicate_edges.csv rows: preparedDH translation-defect->closed; preparedDSA/RSA/EC capability-absent (no Property constant, producers unmodelled) - registered D-S14","the one closable read is closed with the rule's implication semantics; the three others are registered omissions with the mechanically honest reason (a body-read of a never-written predicate would fire on every conforming call)","checked Property enum: PREPARED_DH only (Property.java:46); adding the reads without producers would create the D-S14 defect family",registered limitation blocks full adherence,FN (DSA/RSA/EC param-spec provenance unchecked),major,0.85
ALFA-KPG-09,"ENSURES generatedKeypair[kp,alg] -> GENERATED_KEY_PAIR[kp] (writer of the batch B edge; FEN-SET-GENERATEDKEY-2A-CASA)",predicados/composição,,PASS,LIMITAÇÃO_INEVITÁVEL_DOCUMENTADA,slot-loss-no-reader,"harness KPG-T1 (write measured); predicate_omissions.csv GENERATED_KEY_PAIR row (no rule in either anchor REQUIRES it; downstream rules consume the halves via GENERATED_PRIVATE/PUBLIC_KEY); grep all 23 .mop: zero validate(GENERATED_KEY_PAIR,...)","the alg slot is dropped by the one-place store and the whole constant is writer-only: consequence-free today; the semantic edge to Signature runs through KeyPairSpec's gpu/gpr marks - measured end to end in KPG-CHAIN-T1","@fail remove(GENERATED_KEY_PAIR,kp) is extra-oracle revocation (zero NEGATES) but inert for the same reason; measured in KPG-T2 (mark removed)",batch B REPROVADA verdict on the reader spec stands independently,none via this constant,minor,0.85
ALFA-KPG-10,"CHAIN: KPG gen -> KeyPairSpec gpr -> SignatureSpec i1 (generateKeyPair route)",predicados/composição,FEN-D-KEYPAIR-EDGE,FAIL,INCORRETA,edge-with-FP-toll,"harness KPG-CHAIN-T1: KPG accepts (0 errors); realKp.getPrivate() -> KeyPairSpec monitor born at gpr (its creation event c1 is the constructor, which generateKeyPair-produced pairs never execute in app code) -> 1x InvalidSequenceOfMethodCalls FP; GENERATED_PRIVATE_KEY[priv]=true delivered; SIG initSign raises nothing","the only route from a monitored KeyPairGenerator to a Signature key mark costs one spurious KeyPairSpec violation per pair accessed - the batch B unbound-creation verdict re-measured from the writer side; the mark itself arrives (no starvation)","KeyPairSpec artifact = batch B round input (same frozen .mop hash); mark delivery disproves a starvation hypothesis for this edge",cross-batch artifact reuse declared,FP (1 per KeyPair access route),crítica,0.9
ALFA-KPG-11,"CONSTRAINTS base list + keySize implications",bindings/cláusulas,,PASS,FIDELIDADE_DEMONSTRADA,constraint-transcription,"conformance_record.csv (anchored, DH DSA RSA = raw); folding probe: DiffieHellman/rsa/dsa rejected by both sides, consistent; validate(): RSA {2048,4096}, DSA/DH 2048, EC 256 = the rule's implications verbatim (3072 absent from BOTH - gh99 registered)","literal fidelity to the raw constraint set incl. the rule's own EC eccentricity (EC in an implication but not in the base list)","the constraint-as-condition suppression consequences are filed separately (ALFA-KPG-04/06), not double-counted here",,none on the literal sets,minor,0.9
ALFA-SRD-01,"fsm end-state lacks a next2 row vs ORDER Ins,Seeds?,Ends*",linguagem formal,FEN-SRD-NEXTBYTES-FP,FAIL,INCORRETA,missing-transition-FP,"SecureRandomSpec.mop:169-177 (end block: genSeed/setSeed1-3/next1/next3/ints, NO next2); effective row next2={4,1,3,4,4} (state 3 -> fail); harness SRD-T1 (2nd and 3rd nextBytes each -> InvalidSequenceOfMethodCalls), SRD-T7 (c1; setSeed(long); nextBytes -> FP on the canonical seeded usage), SRD-T8 (nextInt then nextBytes -> FP)","EVERY nextBytes after any first End/Seed event is a false InvalidSequence on a trace the raw ORDER accepts (Ends*); the affected shapes - two nextBytes, seed-then-nextBytes - are the most common SecureRandom usages in existence; jca twin end-state is identical minus setSeed3 -> inherited, never caught in either set","product FP witnesses independent of the harness (C1 NB NB in the BFS); all other end-state consumers have rows - only next2 is missing",none material,FP on ubiquitous conformant usage (unbounded count per object),crítica,0.98
ALFA-SRD-02,"c3 violating branch of REQUIRES randomized[seed]: empty body",bindings/cláusulas,FEN-SRD-C3-SILENT,FAIL,INCORRETA,silent-violating-branch,"SecureRandomSpec.mop:42-47 (c3 body: sr=r only); harness SRD-T4: new SecureRandom(unrandomized seed); nextBytes -> ZERO reports on the whole trace","the rule's only REQUIRES is violated and nothing is ever said: unsafeInit admits all consumers silently; the gh101 comment (.mop:136-139) claims 'c3, g4 and setSeed3 ... Each reports in its own body' - FALSE for c3 (comment/code divergence in a gh101-authored hunk)","setSeed3 (same predicate, same object type) DOES report (.mop:98-101) - the asymmetry is not a design necessity","object-mark withholding (RANDOMIZED[sr]=false, measured) gives downstream detection only if the object itself is consumed by a reader",FN (constructor-seed misuse invisible),crítica,0.95
ALFA-SRD-03,"setSeed rows from end (Seeds after Ends) vs Seeds? position",linguagem formal,FEN-SRD-SEED-AFTER-END,FAIL,INCORRETA,over-acceptance,"effective setSeed1/2/3 rows {4,1,3,3,4} (end->end); harness SRD-T3: c1; nextBytes; setSeed(long) -> 0 errors; product FN witnesses C1 GS S1 etc. with walks","re-seeding after use violates the raw ORDER (Seeds? strictly between Ins and Ends*) and the monitor accepts silently; gh101's register for setSeed3 ('goes where setSeed2 goes... endorses nothing') argues acceptance-set neutrality but the fail-vs-silence difference is exactly the FN","the rule's Seeds? reading verified under reading A (D-piloto-1): no derivation makes end->Seeds legal",re-seeding semantics arguably benign in reality - but the raw oracle governs,FN (late re-seed invisible),major,0.9
