id,spec_clausula,dimensao,fenomeno_id,posicao,classificacao,tipo,evidencia_primaria,resultado,contraevidencia_procurada,ameaca_validade,impacto_fp_fn,severidade,confianca
GAMA-IVP-01,"IvParameterSpecSpec/reparo layer-2 de c3/c4",diagnostico,FEN-SET-LAYER2-REPARO,PASS,FIDELIDADE_DEMONSTRADA,PROVADO,"transitions c3/c4={0,2,2} (RuntimeMonitor.java:139-140); corpo->handleEvent->flags false; jca twin tinha c3/c4 fora do ere (all-fail)","report especifico sai sozinho; sem espurio e sem deslocamento; reparo real no artefato efetivo","procurada transicao a fail em um passo e handler pos-c3/c4: inexistentes","geracao unica (REF-11)","remocao de FP espurio confirmada",minor,0.95
GAMA-IVP-02,"IvParameterSpecSpec/expecting=unknown no unico canal de report (c3/c4)",diagnostico,FEN-IVP-UNKNOWN-EXPECTING,FAIL,INCORRETA,PROVADO,"mop:48 e :55 usam ErrorDescription de 3 args; ErrorDescription.java:34-36 => expecting='unknown'; artefato RuntimeMonitor.java:221,238","o unico caminho de violacao da spec grava message=unknown no dataset — gate G9 'sem unknown' violado; irmaos PBE/SKS passam mensagem, IVP nao (estilo inconsistente na mesma familia de reparo)","procurado 4o argumento nos dois eventos: inexistente","atribuicao parcialmente recuperavel (regra tem 1 so REQUIRES) — mitiga mas nao satisfaz o gate","sem FP/FN de deteccao; atribuicao de clausula degradada",major,0.95
GAMA-IVP-03,"IvParameterSpecSpec/conjuntos extras de bounds no c2 (ausentes da regra)",captura_eventos,FEN-IVP-BOUNDS-EXTRA,INCONCLUSIVE,INCONCLUSIVA,INFERIDO,"mop:33-38 exige offset>=0&&len>=0&&iv.length>=offset+len; regra api30 sem CONSTRAINTS; c4 nega apenas RANDOMIZED (mop:54) => zona {randomized ^ bounds ruins} sem evento algum","zona de supressao silenciosa cuja realizabilidade depende de o construtor real retornar normalmente com bounds ruins; implementacao de referencia lanca excecao em todos os casos analisados — zona provavelmente vazia","procurado caso em que o ctor retorna com bounds ruins: nenhum identificado na implementacao de referencia (nao executado contra ART)","sem execucao contra a implementacao real (pendencia G10-IVP-1: harness JVM/ART, estilo D-piloto-2)","FN hipotetico apenas se a zona for realizavel",minor,0.7
GAMA-IVP-04,"IvParameterSpecSpec/registro gh101 dos bounds extras",reprodutibilidade,FEN-IVP-BOUNDS-EXTRA,FAIL,OMITIDA,OBSERVADO_EM_ARTEFATO,"divergence_record.csv para IvParameterSpec.mop tem apenas o hunk f4fe01f5b82c (layer-2); busca por offset/len/bounds: nada","divergencia .mop vs regra (conjuntos adicionados) sem classificacao registrada — major por criterio pre-registrado §4 mesmo com impacto provavelmente nulo","procurado em divergence_record/frozen_set_debt/README: inexistente","impacto material provavelmente nulo (ver GAMA-IVP-03)","indireto",major,0.85
GAMA-SKS-01,"SecretKeySpecSpec/REQUIRES preparedKeyMaterial (surrogate RANDOMIZED) ausente do caminho 4-arg (c2/c4)",bindings_clausulas,FEN-SKS-C2-RANDOMIZED-DROP,FAIL,INCORRETA,PROVADO,"mop:37 (c2) e :54 (c4) sem validate(RANDOMIZED,...); artefato RuntimeMonitor.java:203,237; @match concede accepting+GENERATED_KEY+SPECCED_KEY (:260-266); leitores CipherSpec.mop:156,177,198 e MacSpec.mop:75,94","new SecretKeySpec(bytesFixos,0,16,'AES') (misuse canonico de chave hardcoded) casa c2, atinge match e ganha GENERATED_KEY: violacao nunca reportada (FN) e predicado lavado satisfaz REQUIRES downstream (FN em cascata); mesmo misuse via 2-arg e detectado (c3) — assimetria entre overloads da MESMA clausula","procurado validate(RANDOMIZED) em c2/c4 no .mop, no .rvm (linha 21,37) e no artefato: inexistente; procurado registro do gap em divergence_record (hunks 85e775e32049/f0ffa75b48bc/644c9b978750), frozen_set_debt e README: inexistente; predicate_edges da o surrogate como present-surrogate sem ressalva de overload","fim-a-fim nao executado (pendencia G10-SKS-1: harness JVM 4-arg + Cipher.init); realizabilidade trivial","FN realizavel + concessao indevida de predicado que converte TPs downstream em silencio",critica,0.9
GAMA-SKS-02,"SecretKeySpecSpec/mensagens c3/c4",diagnostico,FEN-SKS-MSG-CONFLADA,FAIL,INCORRETA,OBSERVADO_EM_ARTEFATO,"mop:48-49 texto 'keyMaterial.length is not randomized' (sem sentido); mop:55-56 conflacao algoritmo/comprimento; ambas UnsatisfiedConstraint unica","registro nao atribuivel a clausula (membership vs RANDOMIZED vs comprimento) sem re-derivar entradas; texto do c3 semanticamente errado embora nao direcionalmente enganoso","conferido literal no artefato gerado","nenhuma","atrito diagnostico; sem FP/FN de deteccao",minor,0.9
GAMA-SKS-03,"SecretKeySpecSpec/parentese extra mop:30 engolido pelo parser",toolchain_android,FEN-SET-PARSER-FAILOPEN,FAIL,INCORRETA,PROVADO,"mop:27-30 (condition fecha na :29; ')' solto na :30); geracao exit 0 stderr vazio (generation_manifest.md); .rvm linha 13 preserva a semantica pretendida","JavaMOP aceita entrada desbalanceada sem warning — fail-open do parser (mesma familia do c2 indefinido no ere do GCM piloto); sem dano semantico NESTA instancia","comparada a condicao do .rvm/artefato com a intencao do .mop: equivalentes","tolerancia pode mascarar erro real em edicao futura; instancia unica observada","nenhum nesta instancia",minor,0.9
GAMA-SKS-04,"SecretKeySpecSpec/reparo layer-2 de c3/c4",diagnostico,FEN-SET-LAYER2-REPARO,PASS,FIDELIDADE_DEMONSTRADA,PROVADO,"transitions c3/c4={0,2,2} (RuntimeMonitor.java:141-142); corpo antes de handleEvent; flags false apos evento violador","report especifico sai sozinho; sem espurio; sem deslocamento","procurada transicao a fail em um passo: inexistente","geracao unica (REF-11)","remocao de FP espurio confirmada",minor,0.95
GAMA-SKS-05,"SecretKeySpecSpec/registros gh101 SPECCED_KEY e baseline predicate_edges",reprodutibilidade,FEN-SKS-REGISTROS,PASS,LIMITACAO_INEVITAVEL_DOCUMENTADA,OBSERVADO_EM_ARTEFATO,"predicate_omissions.csv linha SPECCED_KEY; divergence_record 644c9b978750; README.md:17-18 declara predicate_edges como baseline pre-reparo","writer-sem-reader do SPECCED_KEY deliberadamente registrado e coerente com o artefato; suspeita propria de registro desatualizado refutada pela semantica declarada do baseline","procurada inconsistencia inventory vs edges: explicada pelo README (baseline 'kept as authored') — suspeita retirada","registro do baseline ancorado em 1.5.2 por design (README:148)","nenhum",minor,0.9
GAMA-SET-08,"conjunto/flags Category persistentes re-executam @match apos monitorCall suprimido",toolchain_android,FEN-SET-STALE-FLAGS,FAIL,INCORRETA,PROVADO,"dispatch ignora retorno de Prop_1_event_* e re-checa flags (SecretKeySpecSpecRuntimeMonitor.java:414-419); advice mesclado chama c1Event depois c3Event (MonitorAspect.aj:39-44; descriptor monitorCalls na mesma ordem)","em toda construcao VALIDA de SKS/IVP/PBE o @match executa duas vezes (segunda em flags velhas apos evento suprimido); efeitos idempotentes aqui — benigno, mas dupla execucao de handler nao justificada e risco latente para @match nao-idempotente","procurado check do retorno no dispatch e reset de flags em evento suprimido: inexistentes","benignidade depende de idempotencia dos corpos atuais; nao executado em runtime","nenhum observavel no dataset atual",minor,0.9
GAMA-SET-09,"conjunto/caminho estatico cego a eventos de construtor ('new' vs '<init>')",toolchain_android,FEN-SET-CTOR-INVISIVEL-ESTATICA,FAIL,INCORRETA,MEDIDO,"DumpVisitor.java:600 (memberName 'new'); UsedJcaMethodsVisitor.java:70-78; TargetResolver.java:53 (equals com nome Soot '<init>'); buildTargetKeys/findDirectTargetCallersByBytecodeScan (RvsecAnalysisClient.java); execucao: mop-extractor.jar sobre copia scratch => 8 alvos todos name=new (gama_extractor_output.txt)","nenhuma clausula das 5 specs batch A (todas so-construtor) e mapeavel pelo caminho estatico de producao: mop-reachability/mopActivities/cov_mop nunca as incluem; independe de GAMA-SET-01 (medido vacuo para batch A: twins jca diferem so em ere/@match, extracao identica); weaver dexlib2 DINAMICO trata <init> corretamente (DexWeaver.java:763-777) — cegueira e so-estatica","procurada normalizacao new->init em todo o client main e test tree: inexistente (testes sem caso de construtor)","extractor executado via jar in-tree, nao via invocacao GATOR completa (caminho de codigo conferido por leitura de MopSpecsTargetSource.java:28-48)","G12 inatingivel para batch A; sinergia por clausula vacua na coluna estatica",major,0.9
GAMA-SET-10,"conjunto/exposicao do escape de newline (caso pendente GAMA-CIP-07) para batch A",diagnostico,FEN-SET-NEWLINE-ESCAPE,PASS,FIDELIDADE_DEMONSTRADA,OBSERVADO_EM_ARTEFATO,"inspecao de todo ErrorDescription alcancavel nos 5 artefatos: expecting sao literais de compilacao ou ausentes; keyAlgorithm/salt/iv/keyMaterial ligados mas nunca serializados; ErrorCollector.java:39-40 escape comentado (citado)","nenhum conteudo controlado pelo app chega ao logger pelas specs batch A — o caso pendente declarado do piloto resolve-se por inspecao para ESTAS specs; residual: __LOC via SourceFile hostil (INFERIDO, nao exercitado)","procurado argumento nao-literal em todos os addError alcancaveis: inexistente","GAMA-CIP-07 segue aberto para CipherSpec (transformation string)","nenhum para batch A",minor,0.85
GAMA-SET-11,"historico/zero emissao das 5 specs em 97018 linhas apesar de APIs ubiquas",reprodutibilidade,FEN-SET-ZERO-EMISSAO-PARAMSPECS,INCONCLUSIVE,INCONCLUSIVA,MEDIDO,"gama_batcha_errors.py (freeze sha256 78023def... verificado): 0 linhas/0 unique_msg/0 APKs/0 sitios para as 5; 0 ocorrencias dos tokens de classe em qualquer campo; twins jca de IVP/PBE/SKS tinham c3/c4 report-capazes (all-fail row => 2 linhas por disparo) durante toda a campanha","zero universal e a priori implausivel como conformidade para SecretKeySpec/IvParameterSpec (Cipher em 21 APKs, Mac em 7); decomposicao H1: {sitio nao executado, pointcut nao tecido/casado, emissao perdida (GH100), conjunto de geracao distinto na campanha}; nenhuma causa atribuida sem replay (§12)","procurados tokens em class/method/message/unique_msg de todas as linhas: zero; aspecto mesclado ATUAL contem os advices (MultiSpec_1MonitorAspect.aj:622-647 — evidencia do presente, nao da campanha)","dados pre-reparo e pre-GH100; pseudorreplicacao irrelevante em zero; testes discriminantes nomeados: harness JVM, micro-APK ajc+dexlib2 com RVSEC-COV no sitio, inspecao de APK instrumentado da campanha","indeterminado ate replay",major,0.8
